OBJECTID,SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,SU_NETACRE,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,OMITTYPES,PRINTACRES,MOWNSTATUS,MOWNSTAT_1,LANDCLASS,MRECTYPE,MRECTYPECO,SURFACEOFF,LAST_OFFER,LAST_PROCE,LAST_PRO_1,DATA_DOWNL,Shape_Leng,Shape_Area
"114834",120380.00000000000,"120380",120380.00000000000,Northeast,Itasca,"31","145","0","26","12","23","0","31145026122300","3114502612",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1617.67952860000,163509.46173300000
"114835",120381.00000000000,"120381",120381.00000000000,Northeast,Itasca,"31","145","0","26","12","24","0","31145026122400","3114502612",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.28486058000,163841.61775500001
"114836",120382.00000000000,"120382",120382.00000000000,Northeast,Itasca,"31","145","0","26","12","31","0","31145026123100","3114502612",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1617.79078023000,163531.45095400000
"114837",120383.00000000000,"120383",120383.00000000000,Northeast,Itasca,"31","145","0","26","12","32","0","31145026123200","3114502612",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1616.13023669000,163188.13834400001
"114838",120384.00000000000,"120384",120384.00000000000,Northeast,Itasca,"31","145","0","26","12","34","0","31145026123400","3114502612",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1616.23045513000,163207.10902300000
"114839",120385.00000000000,"120385",120385.00000000000,Northeast,Itasca,"31","145","0","26","12","41","0","31145026124100","3114502612",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.04140874000,164202.02920100000
"114840",120386.00000000000,"120386",120386.00000000000,Northeast,Itasca,"31","145","0","26","12","42","0","31145026124200","3114502612",NWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.42964876000,163869.87294999999
"114841",120387.00000000000,"120387",120387.00000000000,Northeast,Itasca,"31","145","0","26","12","43","0","31145026124300","3114502612",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1617.86812553000,163545.43339600001
"114842",120388.00000000000,"120388",120388.00000000000,Northeast,Itasca,"31","145","0","26","12","44","0","31145026124400","3114502612",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.48046225000,163877.84062599999
"114843",120389.00000000000,"120389",120389.00000000000,Northeast,Itasca,"31","145","0","26","13","11","0","31145026131100","3114502613",NENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1606.42777606000,161185.61014899999
"114844",120390.00000000000,"120390",120390.00000000000,Northeast,Itasca,"31","145","0","26","13","12","0","31145026131200","3114502613",NWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1605.39845767000,160985.12899000000
"114845",120391.00000000000,"120391",120391.00000000000,Northeast,Itasca,"31","145","0","26","13","13","0","31145026131300","3114502613",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1606.44638077000,161187.66691800000
"114846",120392.00000000000,"120392",120392.00000000000,Northeast,Itasca,"31","145","0","26","13","14","0","31145026131400","3114502613",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1607.47479937000,161387.77679400000
"114847",120393.00000000000,"120393",120393.00000000000,Northeast,Itasca,"31","145","0","26","13","21","0","31145026132100","3114502613",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1604.39724126000,160789.89130200000
"114848",120394.00000000000,"120394",120394.00000000000,Northeast,Itasca,"31","145","0","26","13","24","0","31145026132400","3114502613",SENW,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1605.44323684000,160992.22704999999
"114849",120760.00000000000,"120760",120760.00000000000,Northeast,Itasca,"31","147","0","26","19","74","4","31147026190004","3114702619",First government lot West of SWNW,forty/glot-level,27.31000000000,"100","1","1",27.31000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1370.38435198000,112600.97689700000
"114850",120761.00000000000,"120761",120761.00000000000,Northeast,Itasca,"31","147","0","26","20","11","0","31147026201100","3114702620",NENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1600.51889752000,159892.61712200000
"114851",120762.00000000000,"120762",120762.00000000000,Northeast,Itasca,"31","147","0","26","20","14","0","31147026201400","3114702620",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1597.18759198000,159230.38169499999
"114852",120763.00000000000,"120763",120763.00000000000,Northeast,Itasca,"31","147","0","26","20","22","0","31147026202200","3114702620",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1636.04371799000,167244.34277600000
"114853",120764.00000000000,"120764",120764.00000000000,Northeast,Itasca,"31","147","0","26","20","23","0","31147026202300","3114702620",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1632.71575109000,166582.97452500000
"114854",120765.00000000000,"120765",120765.00000000000,Northeast,Itasca,"31","147","0","26","20","33","0","31147026203300","3114702620",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1626.58623776000,165262.81732500001
"114855",120766.00000000000,"120766",120766.00000000000,Northeast,Itasca,"31","147","0","26","20","34","0","31147026203400","3114702620",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1614.75516200000,162817.06664000000
"114856",120767.00000000000,"120767",120767.00000000000,Northeast,Itasca,"31","147","0","26","20","41","0","31147026204100","3114702620",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1594.04081993000,158570.94444600001
"114857",120768.00000000000,"120768",120768.00000000000,Northeast,Itasca,"31","147","0","26","20","42","0","31147026204200","3114702620",NWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1605.89767075000,161027.69477500001
"114884",120431.00000000000,"120431",120431.00000000000,Northeast,Itasca,"31","145","0","26","25","0","4","31145026250004","3114502625",Meandered water or section level or BLM tract record,forty/glot-level,47.50000000000,"0","1","1",47.50000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1773.98496218000,197971.03353900000
"114885",120432.00000000000,"120432",120432.00000000000,Northeast,Itasca,"31","145","0","26","27","34","0","31145026273400","3114502627",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1641.06171903000,168112.37229999999
"114886",120433.00000000000,"120433",120433.00000000000,Northeast,Itasca,"31","145","0","26","27","44","4","31145026270004","3114502627",SESE,forty/glot-level,24.00000000000,"100","1","1",24.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1372.19164936000,100523.48293600000
"114889",120436.00000000000,"120436",120436.00000000000,Northeast,Itasca,"31","145","0","26","29","21","0","31145026292100","3114502629",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1616.31455782000,163260.39652800001
"114890",120437.00000000000,"120437",120437.00000000000,Northeast,Itasca,"31","145","0","26","33","41","5","31145026330005","3114502633",NESE,forty/glot-level,18.00000000000,"0","1","1",18.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1427.22289842000,73436.98143910000
"114893",120439.00000000000,"120439",120439.00000000000,Northeast,Itasca,"31","146","0","26","1","11","2","31146026010002","3114602601",NENE,forty/glot-level,34.35000000000,"100","1","1",34.35000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1491.95801421000,120870.76453499999
"114894",120440.00000000000,"120440",120440.00000000000,Northeast,Itasca,"31","146","0","26","1","11","3","31146026010003","3114602601",NENE,forty/glot-level,3.10000000000,"100","1","1",3.10000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,492.55964249100,12403.27356070000
"114895",120441.00000000000,"120441",120441.00000000000,Northeast,Itasca,"31","146","0","26","1","12","4","31146026010004","3114602601",NWNE,forty/glot-level,26.97000000000,"100","1","1",26.97000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1390.39898710000,109988.77095200001
"114896",120442.00000000000,"120442",120442.00000000000,Northeast,Itasca,"31","146","0","26","1","12","5","31146026010005","3114602601",NWNE,forty/glot-level,12.80000000000,"100","1","1",12.80000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1093.52751830000,49943.34279470000
"114897",120443.00000000000,"120443",120443.00000000000,Northeast,Itasca,"31","146","0","26","1","13","0","31146026011300","3114602601",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1605.48073844000,161084.43968600000
"114898",120444.00000000000,"120444",120444.00000000000,Northeast,Itasca,"31","146","0","26","1","14","0","31146026011400","3114602601",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1602.50384380000,160480.61192900001
"114899",120445.00000000000,"120445",120445.00000000000,Northeast,Itasca,"31","146","0","26","1","21","6","31146026010006","3114602601",NENW,forty/glot-level,44.72000000000,"100","1","1",44.72000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1754.63863874000,183512.18721800001
"115519",120326.00000000000,"120326",120326.00000000000,Northeast,Itasca,"31","144","0","26","2","33","6","31144026020006","3114402602",SWSW,forty/glot-level,6.85000000000,"0","1","1",6.85000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1002.58270882000,26069.80843450000
"115523",120330.00000000000,"120330",120330.00000000000,Northeast,Itasca,"31","144","0","26","3","14","6","31144026030006","3114402603",SENE,forty/glot-level,42.80000000000,"100","1","1",42.80000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1807.56849968000,178787.91143599999
"115524",120331.00000000000,"120331",120331.00000000000,Northeast,Itasca,"31","144","0","26","11","21","3","31144026110003","3114402611",NENW,forty/glot-level,34.25000000000,"100","1","1",34.25000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2529.39882627000,140675.36052799999
"115525",120332.00000000000,"120332",120332.00000000000,Northeast,Itasca,"31","144","0","26","12","21","0","31144026122100","3114402612",NENW,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1611.67777260000,162332.04543400000
"115527",120334.00000000000,"120334",120334.00000000000,Northeast,Itasca,"31","144","0","26","12","31","2","31144026120002","3114402612",NESW,forty/glot-level,43.65000000000,"100","1","1",43.65000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1922.42380455000,183919.21304800001
"115528",120335.00000000000,"120335",120335.00000000000,Northeast,Itasca,"31","145","0","26","1","11","1","31145026010001","3114502601",NENE,forty/glot-level,39.95000000000,"100","1","1",39.95000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.19275563000,163859.71862000000
"115529",120336.00000000000,"120336",120336.00000000000,Northeast,Itasca,"31","145","0","26","1","12","2","31145026010002","3114502601",NWNE,forty/glot-level,39.85000000000,"100","1","1",39.85000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1617.15674524000,163448.49463900001
"115530",120337.00000000000,"120337",120337.00000000000,Northeast,Itasca,"31","145","0","26","1","13","0","31145026011300","3114502601",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1620.97625155000,164220.73217000000
"115531",120338.00000000000,"120338",120338.00000000000,Northeast,Itasca,"31","145","0","26","1","14","0","31145026011400","3114502601",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1620.98395963000,164221.48021300000
"115532",120339.00000000000,"120339",120339.00000000000,Northeast,Itasca,"31","145","0","26","1","21","3","31145026010003","3114502601",NENW,forty/glot-level,39.75000000000,"100","1","1",39.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1615.14859106000,163042.74892099999
"115533",120340.00000000000,"120340",120340.00000000000,Northeast,Itasca,"31","145","0","26","1","22","4","31145026010004","3114502601",NWNW,forty/glot-level,39.65000000000,"100","1","1",39.65000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1613.17046063000,162642.96933100000
"115534",120341.00000000000,"120341",120341.00000000000,Northeast,Itasca,"31","145","0","26","1","23","0","31145026012300","3114502601",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.04300653000,164235.42210200001
"115535",120342.00000000000,"120342",120342.00000000000,Northeast,Itasca,"31","145","0","26","1","24","0","31145026012400","3114502601",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1620.99316572000,164224.80149000001
"115536",120343.00000000000,"120343",120343.00000000000,Northeast,Itasca,"31","145","0","26","1","31","0","31145026013100","3114502601",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.83888881000,164396.31049300000
"115537",120344.00000000000,"120344",120344.00000000000,Northeast,Itasca,"31","145","0","26","1","32","0","31145026013200","3114502601",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.83384549000,164395.81456400000
"115538",120345.00000000000,"120345",120345.00000000000,Northeast,Itasca,"31","145","0","26","1","34","0","31145026013400","3114502601",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1622.61522296000,164553.76418900001
"115539",120346.00000000000,"120346",120346.00000000000,Northeast,Itasca,"31","145","0","26","1","41","0","31145026014100","3114502601",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.77228253000,164381.36247699999
